Code,name,latitude,longitude,o_m_peak,o_e_peak,d_m_peak,d_e_peak,area_park,len_cycle_path,len_major_road,len_minor_road,num_metro_stations,num_other_commercial,num_restuarants,num_university,num_pop,num_bus_stations,num_bus_routes,walkscore,capacity,area,missing_rate,demand
7083,Parc de Bullion (de Bullion / Prince-Arthur),45.51560425781634,-73.57213497161865,2228.0,2937.0,1524.0,3246.0,0.0,189.191979228,0.0,1252.8377605299995,0,7,18,0,1001.15486479,0.0,0.0,94.0,20.0,60524.6277909,0.06467661691542288,52.48936170212766
7084,McTavish / Sherbrooke,45.50281281650894,-73.57602417469025,906.0,4139.0,2442.0,2849.0,19875.034109599997,0.0,304.862876683,717.3265274569998,0,5,9,0,266.861321432,4.0,3.0,88.0,15.0,92229.9721815,0.14427860696517414,68.8546511627907
7090,de St-Firmin / Fleury,45.570656641704254,-73.65184217691422,606.0,564.0,290.0,864.0,33465.0524435,0.0,0.0,3010.28486947,0,7,5,0,1327.6704296700002,7.0,3.0,69.0,31.0,185894.855387,0.009950248756218905,10.472361809045227
7091,Fleury / André-Jobin,45.57600034155425,-73.64676475524901,176.0,437.0,155.0,502.0,68055.9557608,135.497340428,0.0,2102.03835358,0,14,6,0,1065.41234736,3.0,1.0,63.0,23.0,196207.950871,0.03482587064676617,6.154639175257732
7092,Gare Bois-de-Boulogne,45.539725531096366,-73.67716491222382,131.0,371.0,240.0,302.0,0.0,1773.91435244,994.799011569,1524.83197037,0,4,1,0,968.430548978,6.0,6.0,54.0,31.0,196208.241387,0.12935323383084577,6.022857142857143
7095,Chabanel / de l'Esplanade,45.54068551727877,-73.65337640047073,176.0,1237.0,1215.0,398.0,0.0,0.0,0.0,2338.3461417799995,0,14,6,0,1226.4057937,5.0,3.0,70.0,15.0,166488.786397,0.029850746268656716,11.861538461538462
7096,Chabanel / du Parc,45.53830765459553,-73.65488380193709,138.0,2250.0,1867.0,1018.0,0.0,0.0,0.0,1727.89191425,0,13,7,0,498.935146531,7.0,4.0,72.0,30.0,165774.295144,0.004975124378109453,20.635
7097,Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077,90.0,673.0,522.0,277.0,0.0,560.480844778,0.0,1503.65220925,0,8,3,0,1241.20419316,6.0,4.0,79.0,23.0,184377.24514,0.04975124378109453,6.958115183246074
7099,Vezina / Victoria,45.49704689488635,-73.6432161927223,113.0,417.0,158.0,511.0,11306.7972505,357.531539395,474.627488006,2468.7866582,0,10,3,0,3472.03341662,5.0,3.0,80.0,23.0,192486.828394,0.03980099502487562,5.83419689119171
7101,Métro de la Savane (de Sorel / Bougainville),45.50045094800223,-73.66142839193344,64.0,641.0,478.0,185.0,0.0,0.0,2332.36407987,2066.6117509,1,20,2,0,423.769239169,5.0,5.0,59.0,23.0,196208.085713,0.0845771144278607,6.282608695652174
7102,Grand Boulevard / de Terrebonne,45.470543700433645,-73.63168001174927,916.0,633.0,286.0,1625.0,12014.8649916,998.300144651,0.0,2465.924790700001,0,2,1,0,1822.30733754,4.0,1.0,68.0,27.0,173255.773845,0.004975124378109453,14.38
7103,St-Joseph / 8e avenue Lachine,45.43147138678842,-73.67120504379271,257.0,1852.0,297.0,1684.0,8060.0455647,923.73807807,803.3420927849999,1229.5547507100002,0,4,1,0,583.3783034740001,2.0,2.0,46.0,31.0,184486.189672,0.0845771144278607,19.869565217391305
7105,St-Joseph / 34e avenue Lachine,45.43283984072614,-73.69349151849747,144.0,804.0,157.0,890.0,23141.358256600004,912.707397804,486.332083942,701.0718540060001,0,4,4,0,242.220294642,4.0,1.0,54.0,27.0,196208.423614,0.08955223880597014,10.46448087431694
7107,19e avenue / St-Joseph Lachine,45.43312379149661,-73.68140548467636,47.0,500.0,146.0,358.0,13938.642916700002,848.713736315,504.79337536,1046.56190123,0,7,7,0,593.1951413710001,0.0,0.0,55.0,19.0,170212.719111,0.09950248756218906,5.425414364640884
7108,Gagne / LaSalle,45.422451407155854,-73.601194024086,277.0,1204.0,160.0,1291.0,44780.1913888,468.25457371,505.493516278,1537.47603227,0,0,0,0,635.237997452,3.0,3.0,34.0,31.0,196207.620538,0.024875621890547265,13.709183673469388
7109,Cégep André-Laurendeau,45.43566446235293,-73.60565185546875,176.0,834.0,606.0,467.0,0.0,487.021669588,225.584820211,1901.6125274,0,1,0,0,861.7402946549998,4.0,3.0,35.0,22.0,196207.647622,0.024875621890547265,9.928571428571429
7110,LaSalle / 67e avenue,45.4153488370977,-73.62651407718657,167.0,919.0,168.0,845.0,18047.6688298,681.2581282849999,499.540116071,1327.5396781900004,0,3,0,0,468.582751284,7.0,2.0,37.0,31.0,196207.790979,0.0945273631840796,10.659340659340659
7111,Highlands / LaSalle,45.42612352042829,-73.65741580724715,242.0,345.0,80.0,461.0,4245.61583803,380.210799724,376.992389166,2345.3874742200005,0,3,2,0,721.529499188,6.0,2.0,15.0,27.0,196208.049957,0.06965174129353234,5.245989304812834
7112,Newman / Senkus,45.44404309237571,-73.61375212669374,293.0,809.0,297.0,796.0,0.0,503.147860092,979.759972503,1395.4533873,0,5,2,0,1022.5687697,6.0,5.0,63.0,19.0,196207.699986,0.014925373134328358,10.348484848484848
7113,Casgrain / Maguire,45.52593260934618,-73.59525293111801,1076.0,3715.0,2826.0,2309.0,0.0,228.948959025,0.0,688.5727595649998,0,4,2,0,358.02486884,2.0,1.0,92.0,15.0,35753.4136005,0.0,46.26865671641791
7114,Smith / Peel,45.49283775884521,-73.55641990900041,3408.0,5197.0,1968.0,7219.0,12115.509081900002,712.1470605609999,325.854328283,981.755807512,0,0,0,0,264.347621155,0.0,0.0,79.0,19.0,93462.9653104,0.029850746268656716,80.29230769230769
7115,Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.5396561026573,385.0,737.0,395.0,606.0,19501.7385404,367.034032389,995.608689341,1788.9527116,3,4,3,0,326.003028927,13.0,10.0,74.0,15.0,196207.36421,0.1691542288557214,12.089820359281438
7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,216.0,617.0,176.0,540.0,60536.4536075,0.0,1224.8623504899997,1736.21005303,3,3,4,0,869.162296494,20.0,15.0,70.0,23.0,196207.354362,0.11442786069651742,10.308988764044944
7119,Notre-Dame / Liébert,45.5928026103849,-73.51046562194823,239.0,660.0,199.0,841.0,84753.71467299998,902.060370694,499.800521558,1294.2531112099996,0,9,2,0,1184.18821124,6.0,4.0,50.0,31.0,196207.321245,0.04477611940298507,9.041666666666666
7120,Notre-Dame / des Ormeaux,45.59920617334637,-73.5122399032116,126.0,274.0,80.0,397.0,86009.30324419998,746.724161007,739.406851259,1956.60798398,0,4,2,0,975.84780753,11.0,4.0,57.0,31.0,196207.322427,0.1691542288557214,5.119760479041916
7124,Dollard / Bernard,45.51678269880724,-73.6114226281643,929.0,905.0,414.0,1102.0,5699.67020278,456.10194351,311.18311214700003,2167.24868433,0,2,0,0,849.315054955,1.0,2.0,79.0,23.0,118394.238987,0.004975124378109453,16.855
7125,Rosemont / Viau,45.56833021674857,-73.56666326522826,783.0,1747.0,479.0,1747.0,84085.8568276,1454.76900378,1681.17529358,1343.0645648300003,0,1,1,0,542.450877862,8.0,4.0,47.0,23.0,189435.995006,0.009950248756218905,23.979899497487438
7126,41e avenue / Rosemont,45.57178977666956,-73.56431499123573,438.0,312.0,68.0,423.0,12801.487399900005,532.0440720290001,919.452814235,2518.107583,0,2,0,0,910.109886101,4.0,2.0,46.0,23.0,189212.880954,0.009950248756218905,6.613065326633166
7127,Jeanne-Mance / Beaubien,45.52765009796021,-73.61229971051215,618.0,2133.0,2027.0,1103.0,0.0,0.0,251.513598521,600.73693423,0,14,0,0,300.076946903,2.0,3.0,86.0,15.0,84354.7200451,0.0,26.104477611940297
7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.51298962764186,-73.68249848484994,298.0,873.0,430.0,691.0,5837.244876590001,405.673586799,1534.29711391,3290.10576047,3,32,15,0,1028.56664076,28.0,26.0,75.0,25.0,190433.462183,0.009950248756218905,12.467336683417086
7129,de l'Eglise / St-Germain,45.51255920872999,-73.67701068520545,137.0,603.0,347.0,496.0,15627.903732099998,967.973457153,1080.12617983,2221.48555137,0,20,13,0,969.043873582,9.0,9.0,80.0,31.0,190310.990845,0.024875621890547265,8.362244897959183
7130,Métro du Collège (Cartier / Décarie),45.50843904979172,-73.67296457290651,410.0,681.0,475.0,514.0,4002.54775251,0.0,622.6995247489998,2592.64844376,2,7,5,0,1269.4383890099996,17.0,17.0,74.0,17.0,196208.199105,0.01990049751243781,9.649746192893401
7133,Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463,148.0,422.0,107.0,510.0,39378.613549,1584.28304746,1402.3620022300004,1674.46883558,0,7,2,0,1169.4943075699996,12.0,4.0,44.0,27.0,196208.479184,0.04975124378109453,5.837696335078534
7136,Marcel-Laurin / Beaudet,45.50684315902468,-73.68175685405731,296.0,296.0,210.0,344.0,30908.3202731,386.26281383,983.757887973,2579.93190297,0,4,1,0,1087.5270195700002,6.0,2.0,67.0,27.0,196208.291013,0.08955223880597014,5.579234972677596
7137,de Lisieux / Jean-Talon,45.57934937043078,-73.58168095350266,165.0,335.0,147.0,394.0,20599.7464547,817.3359877639999,498.831449118,2921.63666592,0,27,9,0,1501.78347033,10.0,3.0,76.0,23.0,196207.514023,0.05472636815920398,6.131578947368421
7139,Parc Plage,45.50282785563674,-73.52779269218446,736.0,2623.0,569.0,2654.0,98218.7562449,1225.4389105,0.0,1357.6283406499997,0,0,1,0,0.0,0.0,0.0,17.0,23.0,194132.457151,0.1890547263681592,37.25153374233129
7140,St-Jacques / des Seigneurs,45.48918571608228,-73.57190027832984,1108.0,930.0,346.0,1728.0,11760.8733638,319.773555042,380.39713308,1785.33076158,0,3,0,0,1555.4104883099997,0.0,0.0,80.0,55.0,116530.471882,0.004975124378109453,19.54
7141,Turgeon / Notre-Dame,45.47888852807208,-73.58198940753938,1067.0,1635.0,692.0,2280.0,27844.519919399994,226.777988523,308.097602568,1410.87763708,0,17,6,0,963.765684999,3.0,3.0,85.0,19.0,107979.764303,0.0,27.577114427860696
7142,Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.54680418968199,359.0,550.0,114.0,1090.0,28491.665973,286.643174739,0.0,2182.70123993,0,4,2,0,1695.45407821,1.0,2.0,31.0,14.0,188122.514728,0.09950248756218906,9.182320441988951
7143,LaSalle / Godin,45.44693448484644,-73.57219934463502,857.0,1432.0,261.0,2011.0,61490.5704158,1090.49165756,434.281865717,1319.9778843699996,0,7,1,0,940.874809104,6.0,2.0,53.0,27.0,168457.727621,0.04477611940298507,21.010416666666668
7144,Hickson / Wellington,45.464892517733055,-73.56699787080288,1144.0,2476.0,1147.0,3301.0,0.0,0.0,326.433374878,1984.56510099,0,35,15,0,1812.26863272,2.0,3.0,85.0,15.0,139619.877831,0.0,37.62189054726368
7145,Argyle / Bannantyne,45.4533187654689,-73.5767751932144,985.0,587.0,182.0,1191.0,287.978959605,0.0,0.0,2622.26196915,0,11,0,0,1984.93580972,5.0,3.0,77.0,15.0,160429.270428,0.05970149253731343,13.767195767195767
7146,Lusignan / St-Jacques,45.492222393331566,-73.56934815645221,707.0,517.0,242.0,1215.0,0.0,0.0,798.8154880610001,704.1636440550002,0,1,2,0,1553.10175278,4.0,2.0,88.0,23.0,102918.315006,0.17412935323383086,14.831325301204819
7147,Métro de Castelnau (de Castelnau / Clark),45.53473935096963,-73.62076878547667,911.0,2507.0,1762.0,1905.0,0.0,0.0,652.867131966,558.709666546,2,9,2,0,561.288180657,4.0,6.0,88.0,23.0,75433.812623,0.0,32.0547263681592
7148,Papineau / Émile-Journault,45.55988367688165,-73.63356828689575,256.0,524.0,271.0,698.0,0.0,798.009923644,995.726255686,576.832126233,0,0,0,0,887.8313682039999,4.0,3.0,44.0,35.0,196207.842485,0.04477611940298507,8.458333333333334
7149,16e avenue / Jean-Talon,45.56244008398078,-73.59533339738844,419.0,665.0,178.0,888.0,1015.46018726,906.543735006,499.167356281,3115.38903934,0,25,10,0,2955.88004684,4.0,5.0,76.0,11.0,196095.625895,0.004975124378109453,12.055
